,time_sec,number_total_car,number_departed_car,number_arrived_car,avg_wait_sec,avg_speed_mps,std_queue,avg_queue
392,7860,0,0,0,0.0,0.0,0.0,0.0
393,7880,0,0,0,0.0,0.0,0.0,0.0
394,7900,0,0,0,0.0,0.0,0.0,0.0
395,7920,0,0,0,0.0,0.0,0.0,0.0
396,7940,0,0,0,0.0,0.0,0.0,0.0
397,7960,0,0,0,0.0,0.0,0.0,0.0
398,7980,0,0,0,0.0,0.0,0.0,0.0
399,8000,0,0,0,0.0,0.0,0.0,0.0
400,8020,0,0,0,0.0,0.0,0.0,0.0
401,8040,0,0,0,0.0,0.0,0.0,0.0
402,8060,0,0,0,0.0,0.0,0.0,0.0
403,8080,0,0,0,0.0,0.0,0.0,0.0
404,8100,0,0,0,0.0,0.0,0.0,0.0
405,8120,0,0,0,0.0,0.0,0.0,0.0
406,8140,0,0,0,0.0,0.0,0.0,0.0
407,8160,0,0,0,0.0,0.0,0.0,0.0
408,8180,0,0,0,0.0,0.0,0.0,0.0
409,8200,0,0,0,0.0,0.0,0.0,0.0
410,8220,0,0,0,0.0,0.0,0.0,0.0
411,8240,0,0,0,0.0,0.0,0.0,0.0
412,8260,0,0,0,0.0,0.0,0.0,0.0
413,8280,0,0,0,0.0,0.0,0.0,0.0
414,8300,0,0,0,0.0,0.0,0.0,0.0
415,8320,0,0,0,0.0,0.0,0.0,0.0
416,8340,0,0,0,0.0,0.0,0.0,0.0
417,8360,0,0,0,0.0,0.0,0.0,0.0
418,8380,0,0,0,0.0,0.0,0.0,0.0
419,8400,0,0,0,0.0,0.0,0.0,0.0
420,8420,0,0,0,0.0,0.0,0.0,0.0
421,8440,0,0,0,0.0,0.0,0.0,0.0
422,8460,0,0,0,0.0,0.0,0.0,0.0
423,8480,0,0,0,0.0,0.0,0.0,0.0
424,8500,0,0,0,0.0,0.0,0.0,0.0
425,8520,0,0,0,0.0,0.0,0.0,0.0
426,8540,0,0,0,0.0,0.0,0.0,0.0
427,8560,0,0,0,0.0,0.0,0.0,0.0
428,8580,0,0,0,0.0,0.0,0.0,0.0
429,8600,0,0,0,0.0,0.0,0.0,0.0
430,8620,0,0,0,0.0,0.0,0.0,0.0
431,8640,0,0,0,0.0,0.0,0.0,0.0
432,8660,0,0,0,0.0,0.0,0.0,0.0
433,8680,0,0,0,0.0,0.0,0.0,0.0
434,8700,0,0,0,0.0,0.0,0.0,0.0
435,8720,0,0,0,0.0,0.0,0.0,0.0
436,8740,0,0,0,0.0,0.0,0.0,0.0
437,8760,0,0,0,0.0,0.0,0.0,0.0
438,8780,0,0,0,0.0,0.0,0.0,0.0
439,8800,0,0,0,0.0,0.0,0.0,0.0
440,8820,0,0,0,0.0,0.0,0.0,0.0
441,8840,0,0,0,0.0,0.0,0.0,0.0
442,8860,0,0,0,0.0,0.0,0.0,0.0
443,8880,0,0,0,0.0,0.0,0.0,0.0
444,8900,0,0,0,0.0,0.0,0.0,0.0
445,8920,0,0,0,0.0,0.0,0.0,0.0
446,8940,0,0,0,0.0,0.0,0.0,0.0
447,8960,0,0,0,0.0,0.0,0.0,0.0
448,8980,0,0,0,0.0,0.0,0.0,0.0
449,9000,0,0,0,0.0,0.0,0.0,0.0
450,9020,0,0,0,0.0,0.0,0.0,0.0
451,9040,0,0,0,0.0,0.0,0.0,0.0
452,9060,0,0,0,0.0,0.0,0.0,0.0
453,9080,0,0,0,0.0,0.0,0.0,0.0
454,9100,0,0,0,0.0,0.0,0.0,0.0
455,9120,0,0,0,0.0,0.0,0.0,0.0
456,9140,0,0,0,0.0,0.0,0.0,0.0
457,9160,0,0,0,0.0,0.0,0.0,0.0
458,9180,0,0,0,0.0,0.0,0.0,0.0
459,9200,0,0,0,0.0,0.0,0.0,0.0
460,9220,0,0,0,0.0,0.0,0.0,0.0
461,9240,0,0,0,0.0,0.0,0.0,0.0
462,9260,0,0,0,0.0,0.0,0.0,0.0
463,9280,0,0,0,0.0,0.0,0.0,0.0
464,9300,0,0,0,0.0,0.0,0.0,0.0
465,9320,0,0,0,0.0,0.0,0.0,0.0
466,9340,0,0,0,0.0,0.0,0.0,0.0
467,9360,0,0,0,0.0,0.0,0.0,0.0
468,9380,0,0,0,0.0,0.0,0.0,0.0
469,9400,0,0,0,0.0,0.0,0.0,0.0
470,9420,0,0,0,0.0,0.0,0.0,0.0
471,9440,0,0,0,0.0,0.0,0.0,0.0
472,9460,0,0,0,0.0,0.0,0.0,0.0
473,9480,0,0,0,0.0,0.0,0.0,0.0
474,9500,0,0,0,0.0,0.0,0.0,0.0
475,9520,0,0,0,0.0,0.0,0.0,0.0
476,9540,0,0,0,0.0,0.0,0.0,0.0
477,9560,0,0,0,0.0,0.0,0.0,0.0
478,9580,0,0,0,0.0,0.0,0.0,0.0
479,9600,0,0,0,0.0,0.0,0.0,0.0
480,9620,0,0,0,0.0,0.0,0.0,0.0
481,9640,0,0,0,0.0,0.0,0.0,0.0
482,9660,0,0,0,0.0,0.0,0.0,0.0
483,9680,0,0,0,0.0,0.0,0.0,0.0
484,9700,0,0,0,0.0,0.0,0.0,0.0
485,9720,0,0,0,0.0,0.0,0.0,0.0
486,9740,0,0,0,0.0,0.0,0.0,0.0
487,9760,0,0,0,0.0,0.0,0.0,0.0
488,9780,0,0,0,0.0,0.0,0.0,0.0
489,9800,0,0,0,0.0,0.0,0.0,0.0
490,9820,0,0,0,0.0,0.0,0.0,0.0
491,9840,0,0,0,0.0,0.0,0.0,0.0
492,9860,0,0,0,0.0,0.0,0.0,0.0
493,9880,0,0,0,0.0,0.0,0.0,0.0
494,9900,0,0,0,0.0,0.0,0.0,0.0
495,9920,0,0,0,0.0,0.0,0.0,0.0
496,9940,0,0,0,0.0,0.0,0.0,0.0
497,9960,0,0,0,0.0,0.0,0.0,0.0
498,9980,0,0,0,0.0,0.0,0.0,0.0
499,10000,0,0,0,0.0,0.0,0.0,0.0
500,10020,0,0,0,0.0,0.0,0.0,0.0
501,10040,0,0,0,0.0,0.0,0.0,0.0
502,10060,0,0,0,0.0,0.0,0.0,0.0
503,10080,0,0,0,0.0,0.0,0.0,0.0
504,10100,0,0,0,0.0,0.0,0.0,0.0
505,10120,0,0,0,0.0,0.0,0.0,0.0
506,10140,0,0,0,0.0,0.0,0.0,0.0
507,10160,0,0,0,0.0,0.0,0.0,0.0
508,10180,0,0,0,0.0,0.0,0.0,0.0
509,10200,0,0,0,0.0,0.0,0.0,0.0
510,10220,0,0,0,0.0,0.0,0.0,0.0
511,10240,0,0,0,0.0,0.0,0.0,0.0
512,10260,0,0,0,0.0,0.0,0.0,0.0
513,10280,0,0,0,0.0,0.0,0.0,0.0
514,10300,0,0,0,0.0,0.0,0.0,0.0
515,10320,0,0,0,0.0,0.0,0.0,0.0
516,10340,0,0,0,0.0,0.0,0.0,0.0
517,10360,0,0,0,0.0,0.0,0.0,0.0
518,10380,0,0,0,0.0,0.0,0.0,0.0
519,10400,0,0,0,0.0,0.0,0.0,0.0
520,10420,0,0,0,0.0,0.0,0.0,0.0
521,10440,0,0,0,0.0,0.0,0.0,0.0
522,10460,0,0,0,0.0,0.0,0.0,0.0
523,10480,0,0,0,0.0,0.0,0.0,0.0
524,10500,0,0,0,0.0,0.0,0.0,0.0
525,10520,0,0,0,0.0,0.0,0.0,0.0
526,10540,0,0,0,0.0,0.0,0.0,0.0
527,10560,0,0,0,0.0,0.0,0.0,0.0
528,10580,0,0,0,0.0,0.0,0.0,0.0
529,10600,0,0,0,0.0,0.0,0.0,0.0
530,10620,0,0,0,0.0,0.0,0.0,0.0
531,10640,0,0,0,0.0,0.0,0.0,0.0
532,10660,0,0,0,0.0,0.0,0.0,0.0
533,10680,0,0,0,0.0,0.0,0.0,0.0
534,10700,0,0,0,0.0,0.0,0.0,0.0
535,10720,0,0,0,0.0,0.0,0.0,0.0
536,10740,0,0,0,0.0,0.0,0.0,0.0
537,10760,0,0,0,0.0,0.0,0.0,0.0
538,10780,0,0,0,0.0,0.0,0.0,0.0
539,10800,0,0,0,0.0,0.0,0.0,0.0
540,10820,0,0,0,0.0,0.0,0.0,0.0
541,10840,0,0,0,0.0,0.0,0.0,0.0
542,10860,0,0,0,0.0,0.0,0.0,0.0
543,10880,0,0,0,0.0,0.0,0.0,0.0
544,10900,0,0,0,0.0,0.0,0.0,0.0
545,10920,0,0,0,0.0,0.0,0.0,0.0
546,10940,0,0,0,0.0,0.0,0.0,0.0
547,10960,0,0,0,0.0,0.0,0.0,0.0
548,10980,0,0,0,0.0,0.0,0.0,0.0
549,11000,0,0,0,0.0,0.0,0.0,0.0
550,11020,0,0,0,0.0,0.0,0.0,0.0
551,11040,0,0,0,0.0,0.0,0.0,0.0
552,11060,0,0,0,0.0,0.0,0.0,0.0
553,11080,0,0,0,0.0,0.0,0.0,0.0
554,11100,0,0,0,0.0,0.0,0.0,0.0
555,11120,0,0,0,0.0,0.0,0.0,0.0
556,11140,0,0,0,0.0,0.0,0.0,0.0
557,11160,0,0,0,0.0,0.0,0.0,0.0
558,11180,0,0,0,0.0,0.0,0.0,0.0
559,11200,0,0,0,0.0,0.0,0.0,0.0
560,11220,0,0,0,0.0,0.0,0.0,0.0
561,11240,0,0,0,0.0,0.0,0.0,0.0
562,11260,0,0,0,0.0,0.0,0.0,0.0
563,11280,0,0,0,0.0,0.0,0.0,0.0
564,11300,0,0,0,0.0,0.0,0.0,0.0
565,11320,0,0,0,0.0,0.0,0.0,0.0
566,11340,0,0,0,0.0,0.0,0.0,0.0
567,11360,0,0,0,0.0,0.0,0.0,0.0
568,11380,0,0,0,0.0,0.0,0.0,0.0
569,11400,0,0,0,0.0,0.0,0.0,0.0
570,11420,0,0,0,0.0,0.0,0.0,0.0
571,11440,0,0,0,0.0,0.0,0.0,0.0
572,11460,0,0,0,0.0,0.0,0.0,0.0
573,11480,0,0,0,0.0,0.0,0.0,0.0
574,11500,0,0,0,0.0,0.0,0.0,0.0
575,11520,0,0,0,0.0,0.0,0.0,0.0
576,11540,0,0,0,0.0,0.0,0.0,0.0
577,11560,0,0,0,0.0,0.0,0.0,0.0
578,11580,0,0,0,0.0,0.0,0.0,0.0
579,11600,0,0,0,0.0,0.0,0.0,0.0
580,11620,0,0,0,0.0,0.0,0.0,0.0
581,11640,0,0,0,0.0,0.0,0.0,0.0
582,11660,0,0,0,0.0,0.0,0.0,0.0
583,11680,0,0,0,0.0,0.0,0.0,0.0
584,11700,0,0,0,0.0,0.0,0.0,0.0
585,11720,0,0,0,0.0,0.0,0.0,0.0
586,11740,0,0,0,0.0,0.0,0.0,0.0
587,11760,0,0,0,0.0,0.0,0.0,0.0
588,11780,0,0,0,0.0,0.0,0.0,0.0
589,11800,0,0,0,0.0,0.0,0.0,0.0
590,11820,0,0,0,0.0,0.0,0.0,0.0
591,11840,0,0,0,0.0,0.0,0.0,0.0
592,11860,0,0,0,0.0,0.0,0.0,0.0
593,11880,0,0,0,0.0,0.0,0.0,0.0
594,11900,0,0,0,0.0,0.0,0.0,0.0
595,11920,0,0,0,0.0,0.0,0.0,0.0
596,11940,0,0,0,0.0,0.0,0.0,0.0
597,11960,0,0,0,0.0,0.0,0.0,0.0
598,11980,0,0,0,0.0,0.0,0.0,0.0
599,12000,0,0,0,0.0,0.0,0.0,0.0
600,12020,0,0,0,0.0,0.0,0.0,0.0
601,12040,0,0,0,0.0,0.0,0.0,0.0
602,12060,0,0,0,0.0,0.0,0.0,0.0
603,12080,0,0,0,0.0,0.0,0.0,0.0
604,12100,0,0,0,0.0,0.0,0.0,0.0
605,12120,0,0,0,0.0,0.0,0.0,0.0
606,12140,0,0,0,0.0,0.0,0.0,0.0
607,12160,0,0,0,0.0,0.0,0.0,0.0
608,12180,0,0,0,0.0,0.0,0.0,0.0
609,12200,0,0,0,0.0,0.0,0.0,0.0
610,12220,0,0,0,0.0,0.0,0.0,0.0
611,12240,0,0,0,0.0,0.0,0.0,0.0
612,12260,0,0,0,0.0,0.0,0.0,0.0
613,12280,0,0,0,0.0,0.0,0.0,0.0
614,12300,0,0,0,0.0,0.0,0.0,0.0
615,12320,0,0,0,0.0,0.0,0.0,0.0
616,12340,0,0,0,0.0,0.0,0.0,0.0
617,12360,0,0,0,0.0,0.0,0.0,0.0
618,12380,0,0,0,0.0,0.0,0.0,0.0
619,12400,0,0,0,0.0,0.0,0.0,0.0
620,12420,0,0,0,0.0,0.0,0.0,0.0
621,12440,0,0,0,0.0,0.0,0.0,0.0
622,12460,0,0,0,0.0,0.0,0.0,0.0
623,12480,0,0,0,0.0,0.0,0.0,0.0
624,12500,0,0,0,0.0,0.0,0.0,0.0
625,12520,0,0,0,0.0,0.0,0.0,0.0
626,12540,0,0,0,0.0,0.0,0.0,0.0
627,12560,0,0,0,0.0,0.0,0.0,0.0
628,12580,0,0,0,0.0,0.0,0.0,0.0
629,12600,0,0,0,0.0,0.0,0.0,0.0
630,12620,0,0,0,0.0,0.0,0.0,0.0
631,12640,0,0,0,0.0,0.0,0.0,0.0
632,12660,0,0,0,0.0,0.0,0.0,0.0
633,12680,0,0,0,0.0,0.0,0.0,0.0
634,12700,0,0,0,0.0,0.0,0.0,0.0
635,12720,0,0,0,0.0,0.0,0.0,0.0
636,12740,0,0,0,0.0,0.0,0.0,0.0
637,12760,0,0,0,0.0,0.0,0.0,0.0
638,12780,0,0,0,0.0,0.0,0.0,0.0
639,12800,0,0,0,0.0,0.0,0.0,0.0
640,12820,0,0,0,0.0,0.0,0.0,0.0
641,12840,0,0,0,0.0,0.0,0.0,0.0
642,12860,0,0,0,0.0,0.0,0.0,0.0
643,12880,0,0,0,0.0,0.0,0.0,0.0
644,12900,0,0,0,0.0,0.0,0.0,0.0
645,12920,0,0,0,0.0,0.0,0.0,0.0
646,12940,0,0,0,0.0,0.0,0.0,0.0
647,12960,0,0,0,0.0,0.0,0.0,0.0
648,12980,0,0,0,0.0,0.0,0.0,0.0
649,13000,0,0,0,0.0,0.0,0.0,0.0
650,13020,0,0,0,0.0,0.0,0.0,0.0
651,13040,0,0,0,0.0,0.0,0.0,0.0
652,13060,0,0,0,0.0,0.0,0.0,0.0
653,13080,0,0,0,0.0,0.0,0.0,0.0
654,13100,0,0,0,0.0,0.0,0.0,0.0
655,13120,0,0,0,0.0,0.0,0.0,0.0
656,13140,0,0,0,0.0,0.0,0.0,0.0
657,13160,0,0,0,0.0,0.0,0.0,0.0
658,13180,0,0,0,0.0,0.0,0.0,0.0
659,13200,0,0,0,0.0,0.0,0.0,0.0
660,13220,0,0,0,0.0,0.0,0.0,0.0
661,13240,0,0,0,0.0,0.0,0.0,0.0
662,13260,0,0,0,0.0,0.0,0.0,0.0
663,13280,0,0,0,0.0,0.0,0.0,0.0
664,13300,0,0,0,0.0,0.0,0.0,0.0
665,13320,0,0,0,0.0,0.0,0.0,0.0
666,13340,0,0,0,0.0,0.0,0.0,0.0
667,13360,0,0,0,0.0,0.0,0.0,0.0
668,13380,0,0,0,0.0,0.0,0.0,0.0
669,13400,0,0,0,0.0,0.0,0.0,0.0
670,13420,0,0,0,0.0,0.0,0.0,0.0
671,13440,0,0,0,0.0,0.0,0.0,0.0
672,13460,0,0,0,0.0,0.0,0.0,0.0
673,13480,0,0,0,0.0,0.0,0.0,0.0
674,13500,0,0,0,0.0,0.0,0.0,0.0
675,13520,0,0,0,0.0,0.0,0.0,0.0
676,13540,0,0,0,0.0,0.0,0.0,0.0
677,13560,0,0,0,0.0,0.0,0.0,0.0
678,13580,0,0,0,0.0,0.0,0.0,0.0
679,13600,0,0,0,0.0,0.0,0.0,0.0
680,13620,0,0,0,0.0,0.0,0.0,0.0
681,13640,0,0,0,0.0,0.0,0.0,0.0
682,13660,0,0,0,0.0,0.0,0.0,0.0
683,13680,0,0,0,0.0,0.0,0.0,0.0
684,13700,0,0,0,0.0,0.0,0.0,0.0
685,13720,0,0,0,0.0,0.0,0.0,0.0
686,13740,0,0,0,0.0,0.0,0.0,0.0
687,13760,0,0,0,0.0,0.0,0.0,0.0
688,13780,0,0,0,0.0,0.0,0.0,0.0
689,13800,0,0,0,0.0,0.0,0.0,0.0
690,13820,0,0,0,0.0,0.0,0.0,0.0
691,13840,0,0,0,0.0,0.0,0.0,0.0
692,13860,0,0,0,0.0,0.0,0.0,0.0
693,13880,0,0,0,0.0,0.0,0.0,0.0
694,13900,0,0,0,0.0,0.0,0.0,0.0
695,13920,0,0,0,0.0,0.0,0.0,0.0
696,13940,0,0,0,0.0,0.0,0.0,0.0
697,13960,0,0,0,0.0,0.0,0.0,0.0
698,13980,0,0,0,0.0,0.0,0.0,0.0
699,14000,0,0,0,0.0,0.0,0.0,0.0
700,14020,0,0,0,0.0,0.0,0.0,0.0
701,14040,0,0,0,0.0,0.0,0.0,0.0
702,14060,0,0,0,0.0,0.0,0.0,0.0
703,14080,0,0,0,0.0,0.0,0.0,0.0
704,14100,0,0,0,0.0,0.0,0.0,0.0
705,14120,0,0,0,0.0,0.0,0.0,0.0
706,14140,0,0,0,0.0,0.0,0.0,0.0
707,14160,0,0,0,0.0,0.0,0.0,0.0
708,14180,0,0,0,0.0,0.0,0.0,0.0
709,14200,0,0,0,0.0,0.0,0.0,0.0
710,14220,0,0,0,0.0,0.0,0.0,0.0
711,14240,0,0,0,0.0,0.0,0.0,0.0
712,14260,0,0,0,0.0,0.0,0.0,0.0
713,14280,0,0,0,0.0,0.0,0.0,0.0
714,14300,0,0,0,0.0,0.0,0.0,0.0
715,14320,0,0,0,0.0,0.0,0.0,0.0
716,14340,0,0,0,0.0,0.0,0.0,0.0
717,14360,0,0,0,0.0,0.0,0.0,0.0
718,14380,0,0,0,0.0,0.0,0.0,0.0
719,14400,0,0,0,0.0,0.0,0.0,0.0
720,14420,0,0,0,0.0,0.0,0.0,0.0
721,14440,0,0,0,0.0,0.0,0.0,0.0
722,14460,0,0,0,0.0,0.0,0.0,0.0
723,14480,0,0,0,0.0,0.0,0.0,0.0
724,14500,0,0,0,0.0,0.0,0.0,0.0
725,14520,0,0,0,0.0,0.0,0.0,0.0
726,14540,0,0,0,0.0,0.0,0.0,0.0
727,14560,0,0,0,0.0,0.0,0.0,0.0
728,14580,0,0,0,0.0,0.0,0.0,0.0
729,14600,0,0,0,0.0,0.0,0.0,0.0
730,14620,0,0,0,0.0,0.0,0.0,0.0
731,14640,0,0,0,0.0,0.0,0.0,0.0
732,14660,0,0,0,0.0,0.0,0.0,0.0
733,14680,0,0,0,0.0,0.0,0.0,0.0
734,14700,0,0,0,0.0,0.0,0.0,0.0
735,14720,0,0,0,0.0,0.0,0.0,0.0
736,14740,0,0,0,0.0,0.0,0.0,0.0
737,14760,0,0,0,0.0,0.0,0.0,0.0
738,14780,0,0,0,0.0,0.0,0.0,0.0
739,14800,0,0,0,0.0,0.0,0.0,0.0
740,14820,0,0,0,0.0,0.0,0.0,0.0
741,14840,0,0,0,0.0,0.0,0.0,0.0
742,14860,0,0,0,0.0,0.0,0.0,0.0
743,14880,0,0,0,0.0,0.0,0.0,0.0
744,14900,0,0,0,0.0,0.0,0.0,0.0
745,14920,0,0,0,0.0,0.0,0.0,0.0
746,14940,0,0,0,0.0,0.0,0.0,0.0
747,14960,0,0,0,0.0,0.0,0.0,0.0
748,14980,0,0,0,0.0,0.0,0.0,0.0
749,15000,0,0,0,0.0,0.0,0.0,0.0
750,15020,0,0,0,0.0,0.0,0.0,0.0
751,15040,0,0,0,0.0,0.0,0.0,0.0
752,15060,0,0,0,0.0,0.0,0.0,0.0
753,15080,0,0,0,0.0,0.0,0.0,0.0
754,15100,0,0,0,0.0,0.0,0.0,0.0
755,15120,0,0,0,0.0,0.0,0.0,0.0
756,15140,0,0,0,0.0,0.0,0.0,0.0
757,15160,0,0,0,0.0,0.0,0.0,0.0
758,15180,0,0,0,0.0,0.0,0.0,0.0
759,15200,0,0,0,0.0,0.0,0.0,0.0
760,15220,0,0,0,0.0,0.0,0.0,0.0
761,15240,0,0,0,0.0,0.0,0.0,0.0
762,15260,0,0,0,0.0,0.0,0.0,0.0
763,15280,0,0,0,0.0,0.0,0.0,0.0
764,15300,0,0,0,0.0,0.0,0.0,0.0
765,15320,0,0,0,0.0,0.0,0.0,0.0
766,15340,0,0,0,0.0,0.0,0.0,0.0
767,15360,0,0,0,0.0,0.0,0.0,0.0
768,15380,0,0,0,0.0,0.0,0.0,0.0
769,15400,0,0,0,0.0,0.0,0.0,0.0
770,15420,0,0,0,0.0,0.0,0.0,0.0
771,15440,0,0,0,0.0,0.0,0.0,0.0
772,15460,0,0,0,0.0,0.0,0.0,0.0
773,15480,0,0,0,0.0,0.0,0.0,0.0
774,15500,0,0,0,0.0,0.0,0.0,0.0
775,15520,0,0,0,0.0,0.0,0.0,0.0
776,15540,0,0,0,0.0,0.0,0.0,0.0
777,15560,0,0,0,0.0,0.0,0.0,0.0
778,15580,0,0,0,0.0,0.0,0.0,0.0
779,15600,0,0,0,0.0,0.0,0.0,0.0
780,15620,0,0,0,0.0,0.0,0.0,0.0
781,15640,0,0,0,0.0,0.0,0.0,0.0
782,15660,0,0,0,0.0,0.0,0.0,0.0
783,15680,0,0,0,0.0,0.0,0.0,0.0
784,15700,0,0,0,0.0,0.0,0.0,0.0
785,15720,0,0,0,0.0,0.0,0.0,0.0
786,15740,0,0,0,0.0,0.0,0.0,0.0
787,15760,0,0,0,0.0,0.0,0.0,0.0
788,15780,0,0,0,0.0,0.0,0.0,0.0
789,15800,0,0,0,0.0,0.0,0.0,0.0
790,15820,0,0,0,0.0,0.0,0.0,0.0
791,15840,0,0,0,0.0,0.0,0.0,0.0
792,15860,0,0,0,0.0,0.0,0.0,0.0
793,15880,0,0,0,0.0,0.0,0.0,0.0
794,15900,0,0,0,0.0,0.0,0.0,0.0
795,15920,0,0,0,0.0,0.0,0.0,0.0
796,15940,0,0,0,0.0,0.0,0.0,0.0
797,15960,0,0,0,0.0,0.0,0.0,0.0
798,15980,0,0,0,0.0,0.0,0.0,0.0
799,16000,0,0,0,0.0,0.0,0.0,0.0
800,16020,0,0,0,0.0,0.0,0.0,0.0
801,16040,0,0,0,0.0,0.0,0.0,0.0
802,16060,0,0,0,0.0,0.0,0.0,0.0
803,16080,0,0,0,0.0,0.0,0.0,0.0
804,16100,0,0,0,0.0,0.0,0.0,0.0
805,16120,0,0,0,0.0,0.0,0.0,0.0
806,16140,0,0,0,0.0,0.0,0.0,0.0
807,16160,0,0,0,0.0,0.0,0.0,0.0
808,16180,0,0,0,0.0,0.0,0.0,0.0
809,16200,0,0,0,0.0,0.0,0.0,0.0
810,16220,0,0,0,0.0,0.0,0.0,0.0
811,16240,0,0,0,0.0,0.0,0.0,0.0
812,16260,0,0,0,0.0,0.0,0.0,0.0
813,16280,0,0,0,0.0,0.0,0.0,0.0
814,16300,0,0,0,0.0,0.0,0.0,0.0
815,16320,0,0,0,0.0,0.0,0.0,0.0
816,16340,0,0,0,0.0,0.0,0.0,0.0
817,16360,0,0,0,0.0,0.0,0.0,0.0
818,16380,0,0,0,0.0,0.0,0.0,0.0
819,16400,0,0,0,0.0,0.0,0.0,0.0
820,16420,0,0,0,0.0,0.0,0.0,0.0
821,16440,0,0,0,0.0,0.0,0.0,0.0
822,16460,0,0,0,0.0,0.0,0.0,0.0
823,16480,0,0,0,0.0,0.0,0.0,0.0
824,16500,0,0,0,0.0,0.0,0.0,0.0
825,16520,0,0,0,0.0,0.0,0.0,0.0
826,16540,0,0,0,0.0,0.0,0.0,0.0
827,16560,0,0,0,0.0,0.0,0.0,0.0
828,16580,0,0,0,0.0,0.0,0.0,0.0
829,16600,0,0,0,0.0,0.0,0.0,0.0
830,16620,0,0,0,0.0,0.0,0.0,0.0
831,16640,0,0,0,0.0,0.0,0.0,0.0
832,16660,0,0,0,0.0,0.0,0.0,0.0
833,16680,0,0,0,0.0,0.0,0.0,0.0
834,16700,0,0,0,0.0,0.0,0.0,0.0
835,16720,0,0,0,0.0,0.0,0.0,0.0
836,16740,0,0,0,0.0,0.0,0.0,0.0
837,16760,0,0,0,0.0,0.0,0.0,0.0
838,16780,0,0,0,0.0,0.0,0.0,0.0
839,16800,0,0,0,0.0,0.0,0.0,0.0
840,16820,0,0,0,0.0,0.0,0.0,0.0
841,16840,0,0,0,0.0,0.0,0.0,0.0
842,16860,0,0,0,0.0,0.0,0.0,0.0
843,16880,0,0,0,0.0,0.0,0.0,0.0
844,16900,0,0,0,0.0,0.0,0.0,0.0
845,16920,0,0,0,0.0,0.0,0.0,0.0
846,16940,0,0,0,0.0,0.0,0.0,0.0
847,16960,0,0,0,0.0,0.0,0.0,0.0
848,16980,0,0,0,0.0,0.0,0.0,0.0
849,17000,0,0,0,0.0,0.0,0.0,0.0
850,17020,0,0,0,0.0,0.0,0.0,0.0
851,17040,0,0,0,0.0,0.0,0.0,0.0
852,17060,0,0,0,0.0,0.0,0.0,0.0
853,17080,0,0,0,0.0,0.0,0.0,0.0
854,17100,0,0,0,0.0,0.0,0.0,0.0
855,17120,0,0,0,0.0,0.0,0.0,0.0
856,17140,0,0,0,0.0,0.0,0.0,0.0
857,17160,0,0,0,0.0,0.0,0.0,0.0
858,17180,0,0,0,0.0,0.0,0.0,0.0
859,17200,0,0,0,0.0,0.0,0.0,0.0
860,17220,0,0,0,0.0,0.0,0.0,0.0
861,17240,0,0,0,0.0,0.0,0.0,0.0
862,17260,0,0,0,0.0,0.0,0.0,0.0
863,17280,0,0,0,0.0,0.0,0.0,0.0
864,17300,0,0,0,0.0,0.0,0.0,0.0
865,17320,0,0,0,0.0,0.0,0.0,0.0
866,17340,0,0,0,0.0,0.0,0.0,0.0
867,17360,0,0,0,0.0,0.0,0.0,0.0
868,17380,0,0,0,0.0,0.0,0.0,0.0
869,17400,0,0,0,0.0,0.0,0.0,0.0
870,17420,0,0,0,0.0,0.0,0.0,0.0
871,17440,0,0,0,0.0,0.0,0.0,0.0
872,17460,0,0,0,0.0,0.0,0.0,0.0
873,17480,0,0,0,0.0,0.0,0.0,0.0
874,17500,0,0,0,0.0,0.0,0.0,0.0
875,17520,0,0,0,0.0,0.0,0.0,0.0
876,17540,0,0,0,0.0,0.0,0.0,0.0
877,17560,0,0,0,0.0,0.0,0.0,0.0
878,17580,0,0,0,0.0,0.0,0.0,0.0
879,17600,0,0,0,0.0,0.0,0.0,0.0
880,17620,0,0,0,0.0,0.0,0.0,0.0
881,17640,0,0,0,0.0,0.0,0.0,0.0
882,17660,0,0,0,0.0,0.0,0.0,0.0
883,17680,0,0,0,0.0,0.0,0.0,0.0
884,17700,0,0,0,0.0,0.0,0.0,0.0
885,17720,0,0,0,0.0,0.0,0.0,0.0
886,17740,0,0,0,0.0,0.0,0.0,0.0
887,17760,0,0,0,0.0,0.0,0.0,0.0
888,17780,0,0,0,0.0,0.0,0.0,0.0
889,17800,0,0,0,0.0,0.0,0.0,0.0
890,17820,0,0,0,0.0,0.0,0.0,0.0
891,17840,0,0,0,0.0,0.0,0.0,0.0
892,17860,0,0,0,0.0,0.0,0.0,0.0
893,17880,0,0,0,0.0,0.0,0.0,0.0
894,17900,0,0,0,0.0,0.0,0.0,0.0
895,17920,0,0,0,0.0,0.0,0.0,0.0
896,17940,0,0,0,0.0,0.0,0.0,0.0
897,17960,0,0,0,0.0,0.0,0.0,0.0
898,17980,0,0,0,0.0,0.0,0.0,0.0
899,18000,0,0,0,0.0,0.0,0.0,0.0
900,18020,0,0,0,0.0,0.0,0.0,0.0
901,18040,0,0,0,0.0,0.0,0.0,0.0
902,18060,0,0,0,0.0,0.0,0.0,0.0
903,18080,0,0,0,0.0,0.0,0.0,0.0
904,18100,0,0,0,0.0,0.0,0.0,0.0
905,18120,0,0,0,0.0,0.0,0.0,0.0
906,18140,0,0,0,0.0,0.0,0.0,0.0
907,18160,0,0,0,0.0,0.0,0.0,0.0
